,Fase,Gênero,Instituição de ensino,IAA,IEG,IPS,IDA,Matem,Portug,Inglês,IPV,IAN,Idade,IPP,Defasagem,Status_entrada,INDE
1409,2,Masculino,Pública,0.0,6.6,0.050199999999999995,6.8,5.5,8.0,0.0,6.783333333,5.0,123.0,5.833333333,-1.0,1,5.612
1408,2,Masculino,Pública,7.5,4.7,0.0252,3.4,3.7,3.0,0.0,7.613333333,5.0,0.0,6.875,-1.0,1,5.322366667
1407,2,Masculino,Pública,0.0,8.9,0.0252,7.0,5.7,8.2,0.0,7.78,10.0,0.0,7.708333333,0.0,1,6.748833333
1406,2,Masculino,Pública,6.3,8.0,0.07519999999999999,6.6,5.2,8.0,0.0,7.613333333,5.0,0.0,7.5,-1.0,1,7.069766667
1405,2,Masculino,Pública,9.0,9.1,0.07519999999999999,8.6,8.8,8.3,0.0,8.563333333,5.0,0.0,8.333333333,-1.0,1,8.2282
1404,2,Masculino,Pública,8.5,7.2,0.07519999999999999,4.8,1.8,7.7,0.0,7.613333333,5.0,123.0,5.833333333,-1.0,1,6.5982
1403,2,Masculino,Pública,9.0,9.2,0.043899999999999995,6.5,4.7,8.3,0.0,7.613333333,5.0,0.0,7.291666667,-1.0,1,7.231033333
1402,2,Masculino,Pública,0.0,7.7,0.0689,6.5,4.3,8.7,0.0,7.836666667,10.0,123.0,7.5,0.0,1,6.846333333
1401,2,Masculino,Pública,10.0,9.5,0.07519999999999999,7.3,5.8,8.8,0.0,7.446666667,5.0,0.0,7.291666667,-2.0,1,7.8307
1400,2,Feminino,Pública,9.5,8.0,0.07519999999999999,3.0,1.0,5.0,0.0,7.786666667,5.0,0.0,7.083333333,-2.0,1,6.667866667
1399,2,Masculino,Pública,7.3,8.9,0.07519999999999999,5.3,3.8,6.8,0.0,7.113333333,5.0,123.0,7.083333333,-1.0,1,6.9565
1398,2,Feminino,Pública,7.9,8.5,0.0377,6.8,6.0,7.5,0.0,8.45,5.0,0.0,8.333333333,-1.0,1,7.242133333
1397,2,Masculino,Pública,6.9,7.5,0.0626,5.4,3.5,7.3,0.0,7.223333333,10.0,123.0,6.458333333,0.0,1,6.9883
1396,2,Masculino,Pública,0.0,9.3,0.0689,6.9,5.2,8.5,0.0,8.616666667,10.0,0.0,7.291666667,0.0,1,7.3715
1395,2,Masculino,Pública,0.0,9.9,0.0626,8.0,6.5,9.5,0.0,9.84,10.0,123.0,8.75,0.0,1,8.049
1394,2,Feminino,Pública,5.1,7.1,0.07519999999999999,5.5,3.7,7.2,0.0,8.223333333,5.0,123.0,7.708333333,-1.0,1,6.6858
1411,2,Feminino,Pública,4.7,7.9,0.07519999999999999,4.0,1.0,7.0,0.0,6.95,10.0,123.0,6.666666667,0.0,1,6.655366667
1413,2,Masculino,Pública,6.8,8.4,0.07519999999999999,6.2,5.2,7.2,0.0,7.503333333,5.0,0.0,6.875,-1.0,1,7.043666667
1351,2,Feminino,Pública,0.0,7.2,0.0252,5.7,3.5,7.8,0.0,9.173333333,5.0,123.0,8.75,-1.0,1,6.031666667
1431,2,Feminino,Pública,0.0,9.8,0.06269999999999999,7.9,7.7,8.0,0.0,9.06,5.0,0.0,9.166666667,-1.0,1,7.385666667
1430,2,Feminino,Pública,6.8,8.1,0.0252,6.6,4.8,8.3,0.0,7.723333333,5.0,0.0,8.333333333,-1.0,1,6.7351
1429,2,Feminino,Pública,0.0,8.2,0.0377,9.3,9.8,8.7,0.0,7.95,10.0,123.0,8.75,0.0,1,7.332
1428,2,Feminino,Pública,9.0,9.3,0.0377,6.5,3.8,9.2,0.0,8.836666667,5.0,123.0,8.75,-1.0,1,7.579533333
1427,2,Masculino,Pública,0.0,9.4,0.07519999999999999,7.2,4.8,9.5,0.0,7.896666667,10.0,0.0,8.125,0.0,1,7.453833333
1426,2,Feminino,Pública,8.5,9.5,0.043899999999999995,8.9,7.8,10.0,0.0,9.896666667,5.0,0.0,9.375,-2.0,1,8.386033333
1425,2,Masculino,Pública,10.0,8.9,0.07519999999999999,8.4,8.2,8.5,0.0,8.783333333,5.0,0.0,8.958333333,-1.0,1,8.3547
1424,2,Masculino,Pública,0.0,6.4,0.06269999999999999,7.0,6.0,8.0,0.0,6.78,5.0,0.0,7.916666667,-1.0,1,5.954666667
1423,2,Masculino,Pública,0.0,9.2,0.050199999999999995,6.2,4.5,7.8,0.0,7.95,5.0,0.0,8.125,-2.0,1,6.4745
1422,2,Masculino,Pública,8.0,9.7,0.037599999999999995,6.8,5.5,8.0,0.0,7.56,10.0,0.0,7.916666667,0.0,1,7.769866667
1421,2,Feminino,Pública,9.5,10.0,0.06269999999999999,6.5,5.0,8.0,0.0,9.343333333,10.0,0.0,8.541666667,0.0,1,8.600033333
1420,2,Masculino,Pública,10.0,6.3,0.06269999999999999,5.8,5.2,6.3,0.0,7.503333333,5.0,0.0,7.916666667,-1.0,1,6.829533333
1419,2,Feminino,Pública,7.9,9.9,0.050199999999999995,9.1,8.3,9.8,0.0,9.286666667,5.0,0.0,8.75,-1.0,1,8.316133333
1418,2,Masculino,Pública,8.5,8.4,0.07519999999999999,7.3,6.3,8.2,0.0,7.503333333,10.0,0.0,7.708333333,0.0,1,8.0037
1417,2,Masculino,Pública,0.0,9.2,0.06269999999999999,7.8,6.8,8.7,0.0,7.503333333,10.0,0.0,7.916666667,0.0,1,7.309333333
1416,2,Masculino,Pública,9.5,7.3,0.050199999999999995,3.5,3.0,4.0,0.0,7.503333333,5.0,0.0,7.916666667,-1.0,1,6.404533333
1415,2,Feminino,Pública,8.5,9.9,0.050199999999999995,6.9,5.0,8.7,0.0,9.01,10.0,123.0,8.125,0.0,1,8.3167
1393,2,Feminino,Pública,9.5,9.6,0.07519999999999999,8.3,7.3,9.2,0.0,9.676666667,10.0,0.0,8.958333333,0.0,1,9.103366667
1392,2,Feminino,Pública,7.3,9.7,0.0377,5.9,3.0,8.8,0.0,8.453333333,5.0,0.0,7.708333333,-1.0,1,7.192
1391,2,Feminino,Pública,7.5,9.3,0.0252,7.8,6.8,8.8,0.0,8.843333333,5.0,123.0,7.916666667,-1.0,1,7.482533333
1390,2,Feminino,Privada,6.3,9.7,0.0377,6.5,5.7,7.3,0.0,8.34,10.0,0.0,7.291666667,0.0,1,7.647666667
1369,2,Masculino,Pública,8.5,9.6,0.07519999999999999,8.7,8.7,8.7,0.0,8.23,5.0,0.0,8.75,-1.0,1,8.2832
1368,2,Feminino,Pública,8.0,8.6,0.0252,9.2,8.8,9.5,0.0,9.566666667,5.0,123.0,8.958333333,-1.0,1,7.911366667
1367,2,Masculino,Pública,9.5,7.9,0.0252,6.3,5.2,7.3,0.0,8.616666667,5.0,0.0,8.333333333,-1.0,1,7.088866667
1366,2,Feminino,Pública,0.0,8.9,0.0252,5.4,4.8,6.0,0.0,8.173333333,10.0,123.0,8.125,0.0,1,6.559166667
1365,2,Feminino,Pública,0.0,8.5,0.0252,8.7,7.7,9.7,0.0,8.893333333,5.0,0.0,8.541666667,-1.0,1,6.824833333
1364,2,Masculino,Pública,7.0,7.9,0.05,7.6,8.5,6.7,0.0,8.01,2.5,0.0,8.125,-3.0,1,6.9647
1363,2,Feminino,Pública,4.6,9.2,0.05,6.8,6.5,7.0,0.0,8.73,5.0,0.0,8.541666667,-1.0,1,7.248566667
1362,2,Masculino,Pública,0.0,8.2,0.0252,8.2,6.8,9.5,0.0,8.95,5.0,123.0,8.75,-1.0,1,6.687
1361,2,Masculino,Pública,10.0,6.4,0.05,3.4,3.5,3.3,0.0,7.836666667,5.0,0.0,7.5,-2.0,1,6.277533333
1360,2,Feminino,Pública,8.5,9.6,0.0252,7.2,6.5,7.8,0.0,9.396666667,5.0,123.0,9.166666667,-1.0,1,7.7482
1359,2,Feminino,Pública,7.8,9.8,0.0252,6.5,5.5,7.5,0.0,9.006666667,10.0,0.0,8.75,0.0,1,7.971833333
1358,2,Feminino,Pública,9.5,9.7,0.05,6.3,5.2,7.3,0.0,9.006666667,5.0,0.0,8.75,-1.0,1,7.816533333
1357,2,Masculino,Pública,0.0,9.3,0.05,4.7,3.7,5.7,0.0,8.283333333,5.0,0.0,8.541666667,-1.0,1,6.310833333
1356,2,Feminino,Pública,9.0,9.4,0.05,7.5,8.0,7.0,0.0,8.783333333,5.0,0.0,8.958333333,-1.0,1,7.9327
1355,2,Masculino,Pública,0.0,8.4,0.0252,4.0,2.3,5.7,0.0,6.0,5.0,123.0,5.0,-1.0,1,4.932
1354,2,Masculino,Pública,7.8,9.4,0.05,6.0,5.7,6.3,0.0,6.78,2.5,0.0,6.458333333,-3.0,1,6.615333333
1353,2,Masculino,Pública,8.5,9.3,0.05,5.1,5.2,5.0,0.0,8.003333333,5.0,0.0,8.333333333,-1.0,1,7.1642
1370,2,Feminino,Pública,9.0,9.4,0.07519999999999999,6.3,5.5,7.0,0.0,8.616666667,5.0,123.0,8.333333333,-1.0,1,7.838866667
1371,2,Feminino,Pública,9.5,9.0,0.0252,5.8,5.0,6.5,0.0,8.56,10.0,0.0,8.333333333,0.0,1,7.697533333
1372,2,Feminino,Privada - Programa de Apadrinhamento,8.0,10.0,0.0252,8.4,7.5,9.2,0.0,9.343333333,10.0,0.0,8.333333333,0.0,1,8.4242
1382,2,Masculino,Pública,6.3,6.3,0.07519999999999999,3.4,2.7,4.0,0.0,7.616666667,5.0,0.0,6.875,-1.0,1,6.017933333
1389,2,Feminino,Pública,7.9,8.3,0.050199999999999995,6.0,4.7,7.2,0.0,6.89,5.0,123.0,6.875,-1.0,1,6.7093
1388,2,Masculino,Pública,0.0,8.8,0.07519999999999999,6.3,5.8,6.8,0.0,7.84,5.0,123.0,7.083333333,-1.0,1,6.548333333
1387,2,Masculino,Pública,9.5,7.6,0.0689,4.5,2.5,6.5,0.0,7.056666667,5.0,0.0,6.25,-2.0,1,6.595533333
1386,2,Feminino,Pública,8.4,9.5,0.0252,8.0,6.2,9.7,0.0,8.73,5.0,123.0,7.916666667,-1.0,1,7.621466667
1385,2,Feminino,Pública,10.0,10.0,0.0252,7.0,6.3,7.7,0.0,8.896666667,10.0,123.0,8.541666667,0.0,1,8.2857
1384,2,Feminino,Pública,5.3,8.8,0.07519999999999999,6.0,4.8,7.2,0.0,8.28,5.0,123.0,7.708333333,-1.0,1,7.163833333
1383,2,Feminino,Pública,9.0,9.6,0.07519999999999999,7.3,6.0,8.5,0.0,7.946666667,10.0,123.0,7.708333333,0.0,1,8.382366667
1381,2,Feminino,Pública,9.0,9.5,0.07519999999999999,6.8,4.8,8.8,0.0,7.84,5.0,0.0,7.291666667,-1.0,1,7.709366667
1373,2,Masculino,Pública,0.0,6.0,0.07519999999999999,5.0,5.0,5.0,0.0,7.173333333,5.0,123.0,7.5,-1.0,1,5.636666667
1380,2,Feminino,Pública,9.0,9.3,0.07519999999999999,7.5,6.0,9.0,0.0,8.616666667,10.0,123.0,8.125,0.0,1,8.548033333
1379,2,Masculino,Pública,9.5,9.2,0.05,4.9,3.8,6.0,0.0,7.39,5.0,0.0,7.083333333,-1.0,1,6.956533333
1378,2,Feminino,Pública,0.0,8.3,0.07519999999999999,4.0,6.0,2.0,0.0,7.56,10.0,123.0,7.5,0.0,1,6.474
1377,2,Feminino,Pública,4.0,8.1,0.0252,7.3,6.3,8.3,0.0,7.116666667,5.0,0.0,7.083333333,-1.0,1,6.363666667
1376,2,Feminino,Pública,8.5,9.8,0.0252,4.9,4.3,5.5,0.0,8.56,10.0,0.0,8.125,0.0,1,7.5667
1375,2,Masculino,Pública,10.0,9.5,0.0252,8.5,8.2,8.7,0.0,9.286666667,10.0,0.0,8.333333333,0.0,1,8.532866667
1374,2,Feminino,Pública,7.9,8.9,0.0252,6.3,5.8,6.7,0.0,7.503333333,5.0,0.0,7.291666667,-1.0,1,6.803633333
1432,2,Feminino,Pública,0.0,8.3,0.043899999999999995,9.9,9.7,10.0,0.0,9.953333333,5.0,0.0,9.583333333,-1.0,1,7.518
1433,2,Feminino,Pública,7.4,9.9,0.07519999999999999,8.3,7.2,9.3,0.0,8.896666667,5.0,0.0,9.166666667,-1.0,1,8.3198
1434,2,Feminino,Pública,0.0,8.9,0.07519999999999999,7.3,5.8,8.8,0.0,7.173333333,5.0,0.0,8.541666667,-1.0,1,6.780833333
1475,3,Masculino,Pública,9.6,7.5,0.056299999999999996,6.9,7.2,6.5,7.0,7.4625,10.0,123.0,8.28125,0.0,1,7.722125
1493,3,Feminino,Pública,8.8,9.9,0.0252,8.4,8.5,7.3,9.5,8.67,10.0,0.0,7.8125,0.0,1,8.309016667
1492,3,Feminino,Pública,0.0,8.9,0.07519999999999999,7.1,7.7,5.7,7.8,8.255,10.0,123.0,7.8125,0.0,1,7.377583333
1491,3,Masculino,Pública,8.3,9.1,0.07519999999999999,6.7,8.7,7.0,4.5,8.38,10.0,123.0,8.59375,0.0,1,8.287441667
1490,3,Feminino,Pública,0.0,7.3,0.0252,4.3,5.3,4.8,2.8,7.4225,10.0,0.0,7.34375,0.0,1,5.790875
1489,3,Feminino,Pública,9.6,9.2,0.0252,5.8,6.0,6.7,4.7,8.255,10.0,0.0,7.65625,0.0,1,7.627125
1488,3,Masculino,Pública,9.6,9.0,0.05,5.0,5.5,4.8,4.8,7.38,5.0,0.0,7.1875,-2.0,1,6.959916667
1487,3,Masculino,Pública,0.0,9.4,0.05,6.8,6.7,6.0,7.8,7.585,5.0,0.0,7.8125,-1.0,1,6.544916667
1486,3,Masculino,Pública,9.2,8.5,0.0252,3.4,4.3,4.5,1.3,6.5025,10.0,123.0,6.09375,0.0,1,6.452008333
1485,3,Feminino,Pública,7.5,9.5,0.0252,8.3,7.3,8.8,8.7,7.545,10.0,123.0,7.65625,0.0,1,7.829958333
1484,3,Masculino,Pública,9.2,9.8,0.0252,6.7,7.0,6.5,6.5,7.835,2.5,0.0,7.96875,-3.0,1,7.076008333
1483,3,Feminino,Pública,8.3,9.8,0.0252,7.2,6.0,6.8,8.7,8.1725,5.0,0.0,7.96875,-1.0,1,7.410108333
1482,3,Feminino,Pública,7.9,8.6,0.0377,5.7,5.7,5.3,6.2,7.2125,10.0,0.0,7.5,1.0,1,7.227866667
1481,3,Masculino,Pública,0.0,9.4,0.0814,6.2,6.7,5.5,6.5,7.84,10.0,123.0,7.96875,1.0,1,7.305541667
1480,3,Masculino,Pública,0.0,7.5,0.0689,5.1,6.7,5.2,3.3,7.255,5.0,0.0,7.34375,-1.0,1,5.887708333
1479,3,Masculino,Pública,8.8,6.8,0.0626,4.6,5.7,5.7,2.5,7.1725,5.0,0.0,8.125,-1.0,1,6.534766667
1478,3,Feminino,Pública,8.3,8.3,0.0626,6.7,5.0,7.5,7.5,7.0075,5.0,0.0,7.1875,-1.0,1,7.072983333
1477,3,Masculino,Pública,9.2,7.2,0.0626,5.7,4.5,6.7,6.0,6.9225,5.0,0.0,7.65625,-2.0,1,6.779591667
1494,3,Feminino,Pública,7.9,10.0,0.07519999999999999,7.2,6.7,7.8,7.0,8.63,5.0,0.0,7.65625,-1.0,1,7.968658333
1495,3,Feminino,Pública,7.9,9.7,0.0252,7.7,7.0,8.0,8.2,8.795,5.0,0.0,7.96875,-1.0,1,7.586241667
1496,3,Feminino,Pública,7.5,8.6,0.07519999999999999,6.6,6.3,7.8,5.7,8.505,5.0,0.0,7.96875,-2.0,1,7.539875
1506,3,Feminino,Pública,9.2,9.2,0.056299999999999996,8.0,6.7,8.2,9.0,8.2925,5.0,0.0,7.5,-1.0,1,7.821633333
1513,3,Feminino,Pública,0.0,4.5,0.07519999999999999,3.8,5.5,4.0,1.8,7.1725,5.0,0.0,7.5,-1.0,1,5.089833333
1512,3,Feminino,Pública,9.6,7.6,0.05,4.8,6.0,5.7,2.8,7.6275,10.0,0.0,7.34375,0.0,1,7.205041667
1511,3,Feminino,Privada,8.8,8.3,0.056299999999999996,5.4,6.3,6.3,3.7,7.9175,10.0,0.0,7.65625,0.0,1,7.533891667
1510,3,Feminino,Pública,0.0,7.4,0.056299999999999996,4.2,6.0,4.3,2.2,7.835,5.0,0.0,6.875,-2.0,1,5.630833333
1509,3,Masculino,Pública,0.0,6.8,0.0252,3.0,4.3,2.8,1.8,7.0075,5.0,0.0,6.875,-1.0,1,4.794333333
1508,3,Masculino,Pública,0.0,7.7,0.0252,6.7,5.0,7.2,7.8,7.34,5.0,0.0,7.03125,-1.0,1,5.796458333
1507,3,Feminino,Pública,8.3,9.2,0.0252,5.3,6.2,6.0,3.7,7.7925,10.0,0.0,7.96875,0.0,1,7.340775
1505,3,Feminino,Pública,8.8,8.7,0.0252,5.9,7.0,5.5,5.2,7.7925,10.0,0.0,7.8125,0.0,1,7.38685
1497,3,Feminino,Privada - Programa de Apadrinhamento,7.5,9.9,0.0252,6.9,7.3,8.7,4.7,8.255,10.0,0.0,7.96875,0.0,1,7.809875
1504,3,Feminino,Pública,0.0,9.3,0.056299999999999996,8.3,7.7,8.8,8.3,8.625,10.0,0.0,7.96875,0.0,1,7.598208333
1503,3,Masculino,Pública,0.0,6.4,0.0252,4.5,7.0,4.0,2.5,6.5425,5.0,0.0,6.71875,-1.0,1,4.912375
1502,3,Masculino,Pública,0.0,8.2,0.05,4.9,6.2,5.3,3.2,6.545,5.0,0.0,5.15625,-2.0,1,5.444625
1501,3,Masculino,Pública,9.6,9.3,0.056299999999999996,5.1,5.3,5.0,5.0,7.67,10.0,0.0,7.65625,0.0,1,7.701125
1500,3,Masculino,Pública,6.7,8.0,0.0252,5.6,6.3,5.3,5.3,5.595,10.0,0.0,4.84375,0.0,1,6.248741667
1499,3,Feminino,Pública,6.7,9.5,0.0252,7.3,6.7,6.2,9.0,7.7925,10.0,0.0,7.8125,0.0,1,7.61835
1498,3,Feminino,Pública,7.9,9.5,0.0252,5.7,5.8,5.2,6.0,7.9575,5.0,0.0,7.65625,-1.0,1,6.934158333
1476,3,Feminino,Pública,0.0,8.5,0.07519999999999999,7.2,6.5,6.7,8.3,7.5425,10.0,0.0,8.28125,0.0,1,7.221958333
1474,3,Feminino,Pública,9.6,8.6,0.0252,5.2,5.7,4.8,5.2,6.7975,10.0,0.0,7.03125,0.0,1,7.039791667
1435,2,Feminino,Pública,8.5,10.0,0.07519999999999999,8.2,7.0,9.3,0.0,8.73,5.0,123.0,8.75,-1.0,1,8.3532
1473,3,Feminino,Pública,9.6,8.8,0.0626,3.7,5.0,3.3,2.7,6.965,5.0,0.0,7.1875,-1.0,1,6.689583333
1452,2,Masculino,Pública,8.5,8.8,0.06269999999999999,7.8,6.8,8.8,0.0,8.45,5.0,123.0,7.291666667,-1.0,1,7.716366667
1451,2,Feminino,Pública,6.8,7.6,0.06269999999999999,6.7,4.3,9.0,0.0,6.72,5.0,0.0,7.291666667,-1.0,1,6.733566667
1450,2,Feminino,Privada - Programa de Apadrinhamento,8.0,9.6,0.0252,7.8,7.5,8.0,0.0,9.673333333,10.0,0.0,8.958333333,0.0,1,8.3527
1449,2,Feminino,Pública,9.5,9.5,0.07519999999999999,6.1,5.3,6.8,0.0,9.173333333,10.0,0.0,7.916666667,0.0,1,8.438533333
1448,2,Feminino,Pública,9.5,9.2,0.06269999999999999,6.5,5.7,7.2,0.0,9.173333333,10.0,123.0,8.75,0.0,1,8.416866667
1447,2,Feminino,Pública,9.0,10.0,0.07519999999999999,10.0,10.0,10.0,0.0,8.343333333,10.0,0.0,8.541666667,0.0,1,9.175033333
1446,2,Feminino,Pública,7.4,8.1,0.06269999999999999,6.3,4.8,7.8,0.0,7.62,10.0,0.0,8.125,0.0,1,7.5853
1445,2,Feminino,Pública,9.0,8.8,0.07519999999999999,5.9,5.5,6.2,0.0,7.113333333,5.0,0.0,7.708333333,-1.0,1,7.2757
1444,2,Masculino,Pública,8.0,8.8,0.0689,8.4,7.7,9.0,0.0,8.176666667,5.0,0.0,8.541666667,-1.0,1,7.9087
1443,2,Feminino,Pública,4.7,8.7,0.07519999999999999,7.3,8.5,6.0,0.0,7.62,10.0,0.0,7.708333333,0.0,1,7.703533333
1442,2,Masculino,Pública,8.5,9.1,0.0564,5.3,6.3,4.3,0.0,7.79,10.0,0.0,8.125,0.0,1,7.6647
1441,2,Feminino,Pública,9.0,9.2,0.06269999999999999,9.3,9.0,9.5,0.0,8.566666667,5.0,0.0,9.166666667,-1.0,1,8.3472
1440,2,Feminino,Pública,9.5,9.8,0.06269999999999999,6.5,6.0,7.0,0.0,9.843333333,10.0,0.0,9.375,0.0,1,8.743366667
1439,2,Feminino,Pública,1.7,8.1,0.06269999999999999,7.2,5.3,9.0,0.0,7.286666667,5.0,123.0,8.541666667,-1.0,1,6.6552
1438,2,Feminino,Pública,4.7,9.1,0.0564,7.4,6.8,8.0,0.0,8.563333333,10.0,0.0,8.333333333,0.0,1,7.8768
1437,2,Feminino,Pública,7.3,7.9,0.0377,7.4,5.7,9.0,0.0,8.616666667,5.0,0.0,8.541666667,-1.0,1,7.2379
1436,2,Feminino,Pública,10.0,5.6,0.07519999999999999,5.9,4.0,7.7,0.0,7.503333333,5.0,123.0,8.541666667,-1.0,1,6.897033333
1453,2,Masculino,Pública,9.0,8.5,0.06269999999999999,6.9,6.2,7.5,0.0,7.333333333,5.0,123.0,5.833333333,-1.0,1,7.1472
1454,2,Feminino,Privada,6.2,9.2,0.0377,7.6,5.5,9.7,0.0,8.95,10.0,0.0,7.916666667,0.0,1,7.935466667
1455,2,Masculino,Pública,10.0,9.6,0.07519999999999999,8.1,7.3,8.8,0.0,9.51,5.0,0.0,8.75,-1.0,1,8.5592
1465,3,Masculino,Pública,8.8,9.4,0.07519999999999999,6.4,8.7,6.3,4.3,8.9225,10.0,0.0,8.59375,0.0,1,8.437641667
1472,3,Feminino,Pública,0.0,9.5,0.043899999999999995,7.8,7.7,7.7,8.0,8.63,10.0,0.0,8.59375,1.0,1,7.484375
1471,3,Masculino,Pública,9.2,8.1,0.0626,7.2,8.2,6.0,7.5,7.17,10.0,0.0,7.96875,0.0,1,7.840341667
1470,3,Feminino,Pública,0.0,9.4,0.050199999999999995,8.0,7.0,8.2,8.8,8.0025,10.0,0.0,8.28125,0.0,1,7.410625
1469,3,Masculino,Privada,9.2,7.6,0.0751,8.5,8.2,8.2,9.2,8.505,5.0,0.0,7.96875,-1.0,1,7.892341667
1468,3,Masculino,Privada - Programa de Apadrinhamento,9.2,8.4,0.0876,6.8,6.3,7.7,6.5,9.175,5.0,0.0,8.28125,-1.0,1,8.002591667
1467,3,Feminino,Pública,9.6,7.2,0.0689,3.3,3.8,3.8,2.3,5.8275,5.0,0.0,6.71875,-2.0,1,6.084875
1466,3,Feminino,Pública,8.8,7.0,0.0626,5.3,6.0,6.3,3.5,6.2075,5.0,0.0,7.5,-2.0,1,6.445933333
1464,3,Feminino,Privada,9.6,9.4,0.031400000000000004,8.2,8.3,7.5,8.8,9.76,10.0,0.0,9.0625,0.0,1,8.65075
1189,1,Feminino,Pública,0.0,8.1,0.07519999999999999,5.3,6.0,4.5,0.0,7.723333333,5.0,123.0,7.8125,-2.0,1,6.247916667
1463,2,Masculino,Pública,9.5,6.4,0.07519999999999999,5.3,3.2,7.3,0.0,6.216666667,5.0,123.0,6.875,-1.0,1,6.463033333
1462,2,Feminino,Pública,9.5,8.7,0.07519999999999999,7.0,5.8,8.2,0.0,9.343333333,10.0,123.0,8.958333333,0.0,1,8.6067
1461,2,Masculino,Pública,8.5,7.8,0.07519999999999999,5.0,3.3,6.7,0.0,7.06,10.0,0.0,7.708333333,0.0,1,7.345033333
1460,2,Feminino,Pública,8.0,8.7,0.0689,3.4,2.3,4.5,0.0,7.45,5.0,0.0,7.083333333,-1.0,1,6.607533333
1459,2,Masculino,Pública,0.0,7.0,0.07519999999999999,3.3,3.2,3.3,0.0,5.55,5.0,123.0,6.666666667,-1.0,1,5.078666667
1458,2,Masculino,Pública,0.0,7.8,0.07519999999999999,4.4,3.0,5.7,0.0,6.106666667,5.0,123.0,6.666666667,-1.0,1,5.57
1457,2,Masculino,Pública,9.0,6.9,0.0689,5.2,3.0,7.3,0.0,7.836666667,5.0,0.0,7.083333333,-1.0,1,6.774866667
1352,2,Masculino,Pública,10.0,8.2,0.05,8.9,8.0,9.7,0.0,9.62,10.0,123.0,9.375,0.0,1,8.7717
1456,2,Masculino,Pública,9.5,9.1,0.07519999999999999,7.1,6.7,7.5,0.0,9.62,10.0,123.0,8.541666667,0.0,1,8.720366667
1350,2,Feminino,Pública,0.0,9.0,0.0252,6.0,5.0,7.0,0.0,8.673333333,5.0,0.0,8.125,-1.0,1,6.299166667
1249,1,Masculino,Pública,9.0,7.8,0.031400000000000004,5.8,5.3,6.3,0.0,8.67,5.0,0.0,7.708333333,-1.0,1,6.939033333
1247,1,Masculino,Pública,9.5,8.2,0.07519999999999999,7.1,7.0,7.2,0.0,7.613333333,5.0,123.0,6.041666667,-1.0,1,7.389033333
1246,1,Masculino,Pública,8.0,8.5,0.07519999999999999,6.9,6.3,7.5,0.0,7.836666667,10.0,0.0,5.833333333,0.0,1,7.782866667
1245,1,Feminino,Pública,0.0,7.3,0.07519999999999999,4.9,4.0,5.8,0.0,8.446666667,5.0,0.0,7.291666667,-2.0,1,6.1105
1244,1,Feminino,Pública,7.5,9.8,0.07519999999999999,8.9,7.8,10.0,0.0,9.283333333,5.0,123.0,9.583333333,-1.0,1,8.5572
1243,1,Feminino,Pública,9.0,9.4,0.0689,7.0,6.2,7.8,0.0,8.446666667,5.0,123.0,8.125,-1.0,1,7.871033333
1242,1,Masculino,Pública,9.5,9.6,0.0689,8.2,7.8,8.5,0.0,9.226666667,5.0,0.0,8.333333333,-1.0,1,8.367866667
1241,1,Feminino,Privada - Programa de Apadrinhamento,7.3,8.7,0.06269999999999999,5.2,4.7,5.7,0.0,8.446666667,5.0,123.0,7.708333333,-1.0,1,7.100566667
1240,1,Masculino,Pública,8.5,8.6,0.07519999999999999,7.5,7.0,8.0,0.0,7.233333333,5.0,0.0,6.041666667,-1.0,1,7.373033333
1239,1,Masculino,Pública,9.0,7.8,0.07519999999999999,7.1,7.5,6.7,0.0,8.226666667,5.0,0.0,8.125,-1.0,1,7.590033333
1238,1,Feminino,Pública,9.0,9.8,0.06269999999999999,5.5,5.0,6.0,0.0,8.336666667,5.0,0.0,7.083333333,-1.0,1,7.462866667
1237,1,Masculino,Pública,8.5,9.3,0.0689,9.0,8.3,9.7,0.0,9.283333333,5.0,123.0,9.166666667,-1.0,1,8.472533333
1236,1,Feminino,Pública,8.5,9.6,0.0252,6.4,4.5,8.2,0.0,8.67,5.0,123.0,8.125,-1.0,1,7.3387
1235,1,Masculino,Pública,9.0,9.9,0.06269999999999999,9.2,9.0,9.3,0.0,9.283333333,5.0,123.0,9.6875,-1.0,1,8.662616667
1234,1,Masculino,Pública,0.0,7.9,0.07519999999999999,5.4,4.5,6.3,0.0,9.006666667,5.0,0.0,8.28125,-1.0,1,6.541458333
1233,1,Feminino,Pública,8.5,6.6,0.07519999999999999,6.2,4.2,8.2,0.0,8.783333333,5.0,0.0,8.4375,-1.0,1,7.262616667
1232,1,Feminino,Pública,7.5,9.8,0.07519999999999999,7.9,7.0,8.8,0.0,9.116666667,5.0,0.0,8.4375,-1.0,1,8.209283333
1231,1,Masculino,Pública,0.0,7.2,0.07519999999999999,4.8,5.2,4.3,0.0,8.003333333,5.0,0.0,6.875,-2.0,1,5.930166667
1248,1,Masculino,Pública,0.0,8.3,0.07519999999999999,9.5,9.7,9.3,0.0,8.893333333,10.0,0.0,8.541666667,0.0,1,7.944833333
1250,1,Masculino,Pública,9.5,8.4,0.07519999999999999,3.9,2.3,5.5,0.0,8.06,10.0,123.0,8.125,0.0,1,7.5867
1270,2,Masculino,Privada,0.0,7.1,0.05,8.3,7.5,9.0,0.0,8.71,5.0,123.0,7.916666667,-1.0,1,6.603666667
